ID Cliente,Nombre del Cliente,ID Producto,Nombre del Producto,Cantidad,Valor,Costo,Fecha de Compra,Canal de Venta,Segmento de Mercado,Historial de Compras,Preferencias del Cliente
218,María Herrera,1023,Cafetera,6,1169.25,2987.94,2024-02-24 10:40:45.234956,En Línea,Tercera Edad,49,Viajes
126,Miguel Martínez,1013,Consola de Videojuegos,2,4595.32,768.4,2024-11-11 10:40:45.234957,Catálogo,Hogares,11,Viajes
700,Carlos Reyes,1022,Aire Acondicionado,4,2907.09,2414.47,2024-04-01 10:40:45.234959,Ventas Directas,Jóvenes,45,Deportes
961,Lucía García,1030,Refrigerador,3,4413.13,747.97,2024-05-30 10:40:45.234961,En Línea,Profesionales,27,Viajes
441,Juan Vásquez,1004,Horno,7,4352.4,69.96,2023-01-18 10:40:45.234962,Catálogo,Estudiantes,12,Automotriz
243,Alejandra García,1008,Reloj Inteligente,3,1650.52,563.81,2024-07-31 10:40:45.234964,Tienda Física,Profesionales,7,Gastronomía
45,Daniela Gómez,1005,Refrigerador,1,3787.95,2066.75,2023-12-25 10:40:45.234966,Tienda Física,Estudiantes,11,Gastronomía
99,Sofía Reyes,1026,Memoria USB,9,897.97,2378.64,2023-01-27 10:40:45.234967,Aplicación Móvil,Tercera Edad,20,Deportes
283,Valentina Herrera,1017,Disco Duro,4,1896.25,61.4,2023-02-10 10:40:45.234969,Aplicación Móvil,Estudiantes,21,Salud
395,María Rodríguez,1025,Consola de Videojuegos,3,103.12,1231.46,2024-11-20 10:40:45.234971,Teléfono,Tercera Edad,5,Tecnología
372,Manuel Rivera,1027,Tablet,4,1794.39,2874.06,2023-03-09 10:40:45.234973,Teléfono,Hogares,19,Hogar
436,Lucía Rodríguez,1022,Disco Duro,5,4008.99,1215.24,2024-10-23 10:40:45.234974,Tienda Física,Hogares,23,Automotriz
137,Luis Romero,1014,Ratón,5,2504.46,490.6,2023-10-15 10:40:45.234976,Ventas Directas,Estudiantes,6,Salud
948,Luis Rivera,1023,Calentador,2,1204.39,235.79,2024-03-14 10:40:45.234978,En Línea,Adultos,13,Deportes
410,Andrea Díaz,1005,Router,8,2658.27,2429.41,2023-10-21 10:40:45.234979,Teléfono,Profesionales,7,Hogar
331,Fernando Torres,1027,Calentador,5,56.94,1399.43,2024-05-31 10:40:45.234981,Teléfono,Hogares,1,Moda
362,Pedro Torres,1030,Secadora,5,3407.55,2635.67,2023-06-12 10:40:45.234983,Ventas Directas,Profesionales,40,Automotriz
270,Valentina Rivera,1029,Plancha,2,4349.28,2721.16,2024-10-27 10:40:45.234984,Catálogo,Adultos,5,Entretenimiento
622,Luis Rodríguez,1021,Impresora,3,4033.87,815.86,2024-02-24 10:40:45.234986,Ventas Directas,Jóvenes,45,Viajes
245,Luis Suárez,1004,Ratón,4,1930.67,2353.19,2024-04-29 10:40:45.234987,Catálogo,Adultos,19,Moda
51,Lucía Suárez,1001,Router,3,874.44,1646.14,2023-08-26 10:40:45.234989,Aplicación Móvil,Jóvenes,33,Automotriz
180,Luis González,1020,Reloj Inteligente,5,3395.68,2829.63,2024-05-24 10:40:45.234991,Tienda Física,Adultos,25,Belleza
324,José Pérez,1027,Disco Duro,2,4044.81,1616.94,2023-08-15 10:40:45.234992,Aplicación Móvil,Tercera Edad,18,Salud
926,Pedro Romero,1003,Calentador,9,2182.48,1007.4,2024-09-13 10:40:45.234994,Ventas Directas,Estudiantes,18,Belleza
640,José Rodríguez,1023,Monitor,5,3034.06,746.42,2024-02-16 10:40:45.234995,Catálogo,Jóvenes,46,Automotriz
113,Ana López,1030,Laptop,5,746.68,794.17,2024-01-25 10:40:45.234997,Teléfono,Empresas,10,Tecnología
290,Ana Suárez,1027,Secadora,5,2432.04,2144.83,2023-05-31 10:40:45.234999,Aplicación Móvil,Adultos,7,Deportes
683,Andrea Rivera,1022,Memoria USB,9,249.1,1179.23,2024-05-11 10:40:45.235000,Teléfono,Profesionales,16,Entretenimiento
288,Diego Herrera,1008,Cafetera,8,4816.33,319.53,2024-02-04 10:40:45.235002,Teléfono,Empresas,3,Belleza
18,María Ramírez,1007,Ratón,3,81.59,1442.83,2024-07-01 10:40:45.235004,Teléfono,Jóvenes,28,Gastronomía
148,Carlos Rodríguez,1029,Smartphone,3,1975.65,933.44,2024-06-17 10:40:45.235006,Ventas Directas,Profesionales,36,Moda
450,Valentina Herrera,1023,Memoria USB,3,1634.87,1231.75,2023-05-08 10:40:45.235007,Teléfono,Empresas,48,Viajes
196,Valentina Vásquez,1023,Secadora,4,889.36,2031.29,2023-09-21 10:40:45.235009,Aplicación Móvil,Estudiantes,5,Salud
26,Miguel Herrera,1027,Licuadora,4,503.89,1199.24,2023-11-08 10:40:45.235010,Teléfono,Tercera Edad,40,Deportes
3,Pedro Suárez,1030,Batidora,4,629.63,457.04,2023-01-19 10:40:45.235012,Catálogo,Tercera Edad,3,Automotriz
274,Manuel García,1030,Calentador,6,782.35,382.09,2023-09-24 10:40:45.235014,En Línea,Empresas,27,Belleza
837,Fernando González,1022,Impresora,9,1918.3,1068.77,2023-11-14 10:40:45.235015,En Línea,Tercera Edad,31,Gastronomía
464,Andrea García,1014,Ventilador,8,3314.82,797.17,2023-01-22 10:40:45.235017,Catálogo,Jóvenes,23,Hogar
308,Daniela Gómez,1025,Disco Duro,4,3424.1,1304.12,2023-03-23 10:40:45.235019,Aplicación Móvil,Estudiantes,3,Deportes
940,María Ramírez,1013,Router,1,4804.95,1120.57,2024-11-24 10:40:45.235020,En Línea,Hogares,40,Tecnología
925,Daniela Flores,1017,Aire Acondicionado,1,3701.79,2184.41,2023-04-28 10:40:45.235022,Catálogo,Jóvenes,35,Belleza
646,Valentina Romero,1001,Monitor,1,1077.38,553.86,2023-04-01 10:40:45.235024,En Línea,Tercera Edad,8,Tecnología
551,Fernando Herrera,1018,Teclado,8,3681.62,1822.04,2023-05-21 10:40:45.235025,Catálogo,Hogares,6,Viajes
588,Jorge García,1002,Ratón,8,3179.0,247.8,2023-08-16 10:40:45.235027,Ventas Directas,Empresas,32,Tecnología
698,Isabella Reyes,1025,Consola de Videojuegos,3,605.27,2590.66,2024-11-03 10:40:45.235029,Catálogo,Profesionales,38,Deportes
816,Ana Díaz,1028,Laptop,7,122.26,2881.23,2024-06-27 10:40:45.235031,En Línea,Tercera Edad,40,Moda
345,Ana Flores,1007,Refrigerador,7,4534.98,520.83,2023-09-18 10:40:45.235032,En Línea,Adultos,14,Salud
204,Miguel López,1024,Televisor,5,4325.51,2465.89,2024-10-11 10:40:45.235034,Ventas Directas,Estudiantes,24,Viajes
808,Jorge Vásquez,1017,Router,3,4597.87,1790.98,2023-04-12 10:40:45.235035,Teléfono,Jóvenes,19,Entretenimiento
593,Diego Vásquez,1003,Licuadora,1,4423.13,2669.47,2023-03-04 10:40:45.235037,Catálogo,Empresas,28,Salud
59,José Martínez,1026,Cámara,9,225.49,2153.23,2024-07-31 10:40:45.235039,En Línea,Empresas,39,Tecnología
656,Miguel Sánchez,1029,Smartphone,4,2137.6,173.63,2023-01-26 10:40:45.235040,Tienda Física,Tercera Edad,20,Gastronomía
625,Lucía González,1007,Televisor,9,3220.75,2386.47,2024-02-17 10:40:45.235042,En Línea,Jóvenes,6,Moda
198,Luis Vásquez,1019,Cámara,8,1906.74,455.64,2024-06-22 10:40:45.235044,Teléfono,Hogares,30,Viajes
611,Lucía López,1005,Ratón,2,1945.54,2302.88,2022-12-18 10:40:45.235046,Aplicación Móvil,Adultos,46,Gastronomía
826,Andrea García,1014,Ventilador,9,232.87,1515.21,2023-03-02 10:40:45.235047,Ventas Directas,Profesionales,36,Deportes
962,Carlos Vásquez,1006,Ratón,8,2355.68,2430.47,2023-05-09 10:40:45.235049,Catálogo,Profesionales,15,Hogar
547,Ana Pérez,1005,Calentador,1,3317.07,1215.09,2022-12-19 10:40:45.235051,En Línea,Profesionales,20,Belleza
423,Carlos Vásquez,1020,Calentador,9,4332.73,1276.3,2023-02-13 10:40:45.235052,En Línea,Hogares,26,Salud
902,Isabella Torres,1008,Computadora,3,4008.43,1322.39,2022-12-03 10:40:45.235054,Tienda Física,Empresas,34,Salud
733,Valentina Vásquez,1028,Ventilador,7,84.68,1701.33,2024-01-06 10:40:45.235055,Catálogo,Hogares,48,Entretenimiento
976,Juan Morales,1014,Plancha,2,909.11,1655.44,2023-02-04 10:40:45.235057,Tienda Física,Jóvenes,30,Gastronomía
804,Valentina Gómez,1024,Tostadora,1,94.24,1815.53,2023-10-07 10:40:45.235060,Tienda Física,Hogares,21,Viajes
973,Ana Flores,1005,Auriculares,8,3803.37,1268.56,2024-01-22 10:40:45.235062,En Línea,Estudiantes,8,Belleza
414,Valentina Morales,1012,Teclado,7,341.42,2097.76,2024-04-13 10:40:45.235064,Teléfono,Profesionales,46,Automotriz
419,Miguel Torres,1011,Router,9,4524.11,2240.27,2024-05-19 10:40:45.235066,Tienda Física,Tercera Edad,45,Moda
955,Jorge González,1012,Teclado,6,2760.92,1725.94,2023-12-26 10:40:45.235067,Catálogo,Hogares,15,Salud
314,María Martínez,1026,Secadora,4,586.89,638.67,2024-08-21 10:40:45.235069,En Línea,Profesionales,20,Belleza
894,Juan López,1015,Batidora,2,900.7,2741.68,2023-10-09 10:40:45.235071,Tienda Física,Tercera Edad,49,Deportes
152,Jorge Sánchez,1010,Calentador,5,800.25,2113.81,2024-06-28 10:40:45.235072,Teléfono,Jóvenes,33,Tecnología
168,Lucía Sosa,1008,Ventilador,1,2357.96,1871.08,2024-05-19 10:40:45.235074,Teléfono,Adultos,19,Salud
894,Valentina López,1012,Refrigerador,8,3615.1,1626.95,2024-07-09 10:40:45.235076,Catálogo,Estudiantes,29,Deportes
862,Diego Ramírez,1014,Disco Duro,7,1103.08,1741.56,2024-07-19 10:40:45.235077,Catálogo,Adultos,1,Salud
875,Andrea Vásquez,1024,Secadora,8,4831.11,1938.38,2023-04-09 10:40:45.235079,Tienda Física,Tercera Edad,47,Hogar
966,Fernando Sánchez,1009,Tostadora,1,4429.01,258.36,2023-03-17 10:40:45.235081,En Línea,Jóvenes,6,Hogar
601,Pedro González,1017,Tostadora,2,2343.86,1930.75,2024-10-18 10:40:45.235083,En Línea,Empresas,41,Entretenimiento
615,Pedro Rodríguez,1024,Tostadora,2,1420.98,2080.96,2024-07-18 10:40:45.235084,Aplicación Móvil,Hogares,14,Viajes
774,María López,1026,Impresora,6,743.64,2394.84,2023-11-20 10:40:45.235086,Aplicación Móvil,Jóvenes,38,Salud
27,Fernando Romero,1015,Secadora,5,2974.65,1232.97,2024-05-15 10:40:45.235088,Ventas Directas,Hogares,40,Salud
132,Luis Rivera,1009,Parlantes,9,1792.38,2667.99,2023-05-04 10:40:45.235089,En Línea,Profesionales,12,Deportes
899,Valentina Herrera,1018,Ventilador,4,1784.82,570.67,2023-06-25 10:40:45.235091,Tienda Física,Profesionales,36,Viajes
892,Juan Rodríguez,1013,Microondas,8,2691.89,2563.96,2024-01-27 10:40:45.235093,Teléfono,Empresas,40,Deportes
904,Diego Reyes,1005,Consola de Videojuegos,4,3772.83,283.33,2024-10-25 10:40:45.235095,Teléfono,Adultos,24,Salud
27,Fernando González,1009,Cámara,5,2127.85,735.17,2023-11-01 10:40:45.235096,Tienda Física,Profesionales,15,Moda
123,María Martínez,1007,Teclado,6,3419.16,2196.37,2024-03-31 10:40:45.235098,Tienda Física,Empresas,33,Viajes
787,Ana Díaz,1014,Tostadora,8,1731.66,1543.04,2023-11-20 10:40:45.235100,Catálogo,Hogares,34,Tecnología
449,Daniela Herrera,1022,Parlantes,7,3349.71,446.21,2024-06-10 10:40:45.235102,Tienda Física,Tercera Edad,10,Moda
828,Diego Torres,1005,Laptop,2,165.9,2962.51,2023-06-23 10:40:45.235103,En Línea,Empresas,26,Salud
918,Alejandra Sánchez,1006,Televisor,8,3091.6,2670.8,2024-04-30 10:40:45.235105,Aplicación Móvil,Profesionales,2,Belleza
587,Lucía Sánchez,1021,Reloj Inteligente,7,4657.29,91.18,2024-08-28 10:40:45.235107,En Línea,Adultos,35,Entretenimiento
891,Ana Pérez,1021,Memoria USB,8,488.18,871.79,2024-10-29 10:40:45.235109,Catálogo,Profesionales,47,Entretenimiento
963,Andrea García,1027,Teclado,9,1733.01,727.35,2023-11-18 10:40:45.235111,Catálogo,Profesionales,37,Entretenimiento
631,Andrea Pérez,1020,Teclado,7,1712.74,112.04,2023-08-06 10:40:45.235113,Catálogo,Empresas,38,Viajes
674,Alejandra López,1029,Parlantes,1,143.18,2026.38,2024-06-17 10:40:45.235114,Ventas Directas,Tercera Edad,32,Entretenimiento
663,Sofía González,1019,Tablet,7,2054.71,414.34,2023-04-17 10:40:45.235116,Teléfono,Adultos,40,Viajes
566,Isabella Sosa,1014,Plancha,5,3445.88,1036.55,2024-01-04 10:40:45.235118,Catálogo,Profesionales,17,Automotriz
189,Juan Martínez,1004,Refrigerador,4,2138.75,181.59,2023-05-10 10:40:45.235120,Aplicación Móvil,Tercera Edad,5,Hogar
528,Lucía Vásquez,1017,Memoria USB,5,385.24,2434.84,2024-06-17 10:40:45.235121,Tienda Física,Jóvenes,17,Tecnología
113,José García,1027,Lavadora,1,2724.66,2960.47,2024-09-15 10:40:45.235130,Tienda Física,Adultos,37,Entretenimiento
646,Isabella Flores,1019,Monitor,2,4843.52,816.48,2024-09-28 10:40:45.235131,Aplicación Móvil,Profesionales,20,Automotriz
263,Valentina Suárez,1011,Cafetera,7,2034.84,1783.42,2024-05-13 10:40:45.235133,Catálogo,Estudiantes,19,Salud
750,Luis Herrera,1002,Secadora,3,1850.23,1242.58,2024-02-19 10:40:45.235135,Catálogo,Adultos,1,Entretenimiento
978,Andrea Vásquez,1028,Plancha,9,4930.2,416.74,2023-01-16 10:40:45.235136,Teléfono,Estudiantes,40,Belleza
950,Sofía Suárez,1030,Lavadora,6,2076.5,525.25,2023-01-31 10:40:45.235138,Aplicación Móvil,Adultos,12,Hogar
759,Jorge Ramírez,1030,Tostadora,3,4466.7,2042.68,2023-07-07 10:40:45.235140,Tienda Física,Hogares,38,Moda
615,Miguel Suárez,1009,Impresora,4,3921.24,2635.55,2024-05-21 10:40:45.235141,Ventas Directas,Estudiantes,26,Entretenimiento
733,Manuel Sánchez,1008,Tostadora,2,4647.17,1851.8,2024-08-26 10:40:45.235143,Teléfono,Adultos,25,Salud
246,Jorge López,1014,Disco Duro,9,2966.57,1059.32,2024-09-29 10:40:45.235145,Teléfono,Jóvenes,45,Viajes
997,Lucía Suárez,1004,Ratón,1,1013.65,2575.27,2023-01-26 10:40:45.235146,Aplicación Móvil,Adultos,23,Viajes
727,Diego Díaz,1014,Memoria USB,4,605.17,1565.75,2023-04-24 10:40:45.235148,Teléfono,Tercera Edad,33,Gastronomía
695,Pedro Martínez,1025,Microondas,8,1224.65,679.05,2024-05-07 10:40:45.235150,En Línea,Hogares,31,Deportes
942,Carlos Sosa,1018,Lavadora,2,174.13,2116.5,2023-02-23 10:40:45.235151,Tienda Física,Profesionales,38,Entretenimiento
826,Fernando Sosa,1012,Refrigerador,1,138.16,2240.91,2023-04-06 10:40:45.235153,Ventas Directas,Hogares,3,Moda
355,Andrea Martínez,1015,Lavadora,1,3071.14,2902.64,2023-09-23 10:40:45.235155,Ventas Directas,Jóvenes,48,Moda
505,Manuel González,1024,Microondas,8,2364.01,2076.37,2024-02-03 10:40:45.235156,Aplicación Móvil,Jóvenes,45,Entretenimiento
265,Sofía García,1016,Smartphone,1,4994.35,545.21,2023-06-09 10:40:45.235158,Teléfono,Profesionales,11,Tecnología
659,María García,1015,Microondas,3,4704.08,299.2,2023-05-02 10:40:45.235160,En Línea,Estudiantes,26,Moda
61,Alejandra Sosa,1020,Cafetera,1,2070.03,1986.11,2023-09-08 10:40:45.235161,Teléfono,Tercera Edad,10,Moda
239,Alejandra Torres,1010,Impresora,7,1334.5,2436.26,2023-02-19 10:40:45.235163,Aplicación Móvil,Tercera Edad,39,Salud
738,Luis Rodríguez,1017,Router,7,505.37,788.67,2024-01-08 10:40:45.235165,Catálogo,Jóvenes,11,Salud
240,Alejandra Suárez,1007,Teclado,1,66.96,1475.8,2024-10-04 10:40:45.235166,Aplicación Móvil,Jóvenes,3,Automotriz
527,Ana Romero,1027,Laptop,8,3514.98,782.83,2024-10-23 10:40:45.235168,Ventas Directas,Empresas,44,Tecnología
857,Camila López,1019,Ratón,4,20.78,1696.15,2024-10-19 10:40:45.235170,Teléfono,Empresas,23,Moda
149,Sofía Díaz,1002,Batidora,1,2462.63,1597.9,2024-05-01 10:40:45.235171,Ventas Directas,Estudiantes,33,Hogar
818,Sofía Ramírez,1016,Lavadora,9,4988.15,2259.65,2024-05-17 10:40:45.235173,Aplicación Móvil,Estudiantes,3,Viajes
194,Diego González,1006,Calentador,6,325.21,2716.23,2022-12-18 10:40:45.235175,En Línea,Jóvenes,9,Tecnología
515,Lucía García,1028,Consola de Videojuegos,4,4263.3,1897.25,2024-05-31 10:40:45.235177,Aplicación Móvil,Empresas,45,Belleza
570,José Sánchez,1030,Microondas,8,1013.9,2261.05,2024-06-03 10:40:45.235178,En Línea,Hogares,18,Deportes
86,Isabella González,1019,Consola de Videojuegos,4,2477.09,2033.85,2023-07-19 10:40:45.235180,Ventas Directas,Tercera Edad,28,Deportes
753,Diego González,1029,Teclado,9,4945.82,1852.61,2023-01-31 10:40:45.235181,Tienda Física,Jóvenes,18,Moda
866,Valentina González,1010,Cámara,1,3827.96,493.79,2024-09-20 10:40:45.235183,Catálogo,Jóvenes,24,Tecnología
213,Jorge Rodríguez,1022,Auriculares,9,2179.12,926.65,2023-12-16 10:40:45.235185,Tienda Física,Tercera Edad,44,Entretenimiento
667,Alejandra Sánchez,1028,Computadora,7,2878.92,1311.41,2024-05-19 10:40:45.235186,Aplicación Móvil,Empresas,8,Tecnología
359,Ana González,1021,Teclado,4,1299.31,1389.25,2023-05-29 10:40:45.235188,En Línea,Adultos,27,Gastronomía
765,Isabella Suárez,1009,Smartphone,2,4227.07,239.02,2023-12-24 10:40:45.235190,Catálogo,Tercera Edad,3,Hogar
145,Juan Herrera,1023,Plancha,1,1537.66,115.47,2024-03-11 10:40:45.235191,Teléfono,Jóvenes,32,Tecnología
205,Diego Gómez,1006,Televisor,3,810.69,2974.58,2024-08-08 10:40:45.235193,Catálogo,Tercera Edad,16,Viajes
458,Alejandra Rivera,1029,Licuadora,2,903.11,1570.47,2023-12-29 10:40:45.235195,Aplicación Móvil,Estudiantes,18,Tecnología
270,Camila García,1012,Reloj Inteligente,2,2709.73,934.23,2023-05-25 10:40:45.235196,Teléfono,Estudiantes,39,Belleza
657,Jorge González,1026,Calentador,7,4828.81,2126.77,2024-10-11 10:40:45.235198,Ventas Directas,Profesionales,8,Gastronomía
968,Luis González,1018,Parlantes,7,2697.29,899.79,2023-01-31 10:40:45.235200,En Línea,Profesionales,7,Salud
985,María González,1008,Memoria USB,2,1518.42,1542.78,2024-11-21 10:40:45.235201,Teléfono,Tercera Edad,14,Tecnología
25,Diego Suárez,1014,Consola de Videojuegos,3,2144.13,2764.36,2023-01-01 10:40:45.235203,Aplicación Móvil,Adultos,21,Automotriz
775,Camila Rivera,1024,Teclado,5,2000.5,99.33,2024-06-04 10:40:45.235204,Aplicación Móvil,Empresas,26,Moda
451,Fernando Díaz,1016,Refrigerador,5,3816.94,563.23,2024-02-09 10:40:45.235206,Catálogo,Estudiantes,39,Viajes
729,Lucía González,1011,Monitor,7,2500.01,387.9,2024-02-08 10:40:45.235208,Aplicación Móvil,Empresas,49,Tecnología
874,Diego Sosa,1002,Aire Acondicionado,1,4806.26,1534.73,2024-09-18 10:40:45.235210,Tienda Física,Estudiantes,2,Automotriz
818,Camila Vásquez,1016,Calentador,2,4405.76,2869.12,2023-12-17 10:40:45.235211,Teléfono,Estudiantes,35,Automotriz
239,Alejandra Flores,1016,Cámara,5,346.03,1067.46,2023-02-02 10:40:45.235214,Aplicación Móvil,Jóvenes,13,Deportes
880,Daniela Martínez,1026,Tostadora,1,2171.06,1729.81,2023-09-02 10:40:45.235215,Tienda Física,Profesionales,23,Entretenimiento
616,Pedro Flores,1018,Auriculares,1,2175.34,1717.54,2023-06-15 10:40:45.235217,Aplicación Móvil,Jóvenes,40,Tecnología
584,Valentina Díaz,1008,Computadora,1,777.04,866.5,2024-11-06 10:40:45.235219,Teléfono,Tercera Edad,6,Viajes
972,Alejandra Romero,1006,Computadora,5,4952.55,2048.9,2024-02-03 10:40:45.235220,Aplicación Móvil,Tercera Edad,29,Moda
765,Andrea Martínez,1005,Cámara,8,4829.75,86.99,2024-10-12 10:40:45.235222,Tienda Física,Hogares,50,Gastronomía
261,Jorge Torres,1030,Licuadora,1,3981.24,531.68,2023-08-24 10:40:45.235223,Tienda Física,Hogares,23,Moda
218,Camila García,1010,Calentador,7,605.29,725.37,2024-02-18 10:40:45.235225,Ventas Directas,Estudiantes,50,Tecnología
812,María Vásquez,1016,Parlantes,7,1341.55,2659.6,2023-05-23 10:40:45.235227,Ventas Directas,Adultos,16,Gastronomía
15,Alejandra Torres,1001,Laptop,3,385.63,371.27,2024-08-09 10:40:45.235229,Catálogo,Hogares,21,Belleza
717,Pedro Flores,1015,Secadora,5,880.67,944.8,2023-02-02 10:40:45.235230,Aplicación Móvil,Estudiantes,38,Deportes
311,Daniela García,1011,Calentador,1,356.85,2586.09,2024-08-12 10:40:45.235232,Ventas Directas,Jóvenes,31,Salud
753,Carlos Gómez,1010,Refrigerador,1,4965.64,878.57,2023-09-21 10:40:45.235234,Aplicación Móvil,Empresas,3,Deportes
205,Alejandra Sosa,1029,Cámara,6,2865.66,779.09,2024-10-21 10:40:45.235235,Tienda Física,Profesionales,31,Salud
853,José López,1011,Auriculares,4,4024.51,1505.07,2024-02-01 10:40:45.235237,En Línea,Jóvenes,11,Viajes
463,Manuel Vásquez,1014,Refrigerador,3,1700.77,1018.96,2023-10-31 10:40:45.235238,En Línea,Estudiantes,25,Deportes
36,Daniela Pérez,1001,Ratón,7,4292.07,755.49,2023-05-28 10:40:45.235240,Catálogo,Estudiantes,47,Hogar
654,Valentina Martínez,1010,Secadora,8,4591.73,382.7,2024-05-21 10:40:45.235242,Catálogo,Jóvenes,19,Moda
731,Manuel Gómez,1002,Calentador,1,4737.82,2771.84,2023-02-15 10:40:45.235243,En Línea,Tercera Edad,15,Entretenimiento
127,Ana Romero,1006,Memoria USB,7,1343.2,1724.05,2023-06-18 10:40:45.235245,Tienda Física,Hogares,24,Entretenimiento
343,Alejandra Herrera,1011,Computadora,9,3293.45,841.95,2024-03-15 10:40:45.235247,Aplicación Móvil,Adultos,45,Belleza
488,Ana Pérez,1024,Televisor,2,1204.38,1609.07,2023-01-13 10:40:45.235248,Catálogo,Adultos,7,Belleza
50,Carlos López,1016,Teclado,9,3817.17,1401.15,2023-03-15 10:40:45.235250,Teléfono,Hogares,25,Entretenimiento
464,Diego Herrera,1024,Aire Acondicionado,1,3188.35,596.14,2024-03-01 10:40:45.235252,En Línea,Adultos,6,Viajes
770,Daniela Morales,1004,Horno,4,919.47,509.25,2024-07-23 10:40:45.235254,Catálogo,Profesionales,40,Moda
133,Ana Rodríguez,1010,Ventilador,6,2537.61,529.92,2023-07-08 10:40:45.235255,Tienda Física,Tercera Edad,49,Deportes
934,Carlos Rivera,1005,Lavadora,6,3084.71,1062.29,2023-08-10 10:40:45.235257,En Línea,Empresas,43,Deportes
826,Pedro Flores,1007,Smartphone,1,2241.7,910.45,2023-05-21 10:40:45.235259,Teléfono,Empresas,34,Tecnología
613,José Pérez,1018,Lavadora,4,3964.8,2666.93,2023-02-21 10:40:45.235260,En Línea,Empresas,43,Salud
803,Carlos Romero,1010,Consola de Videojuegos,1,2524.84,131.53,2024-02-24 10:40:45.235262,En Línea,Jóvenes,5,Salud
734,Carlos Suárez,1022,Tablet,6,3004.5,408.79,2023-05-28 10:40:45.235264,Teléfono,Profesionales,35,Belleza
805,Andrea Rivera,1018,Reloj Inteligente,1,491.48,1696.35,2022-12-25 10:40:45.235265,En Línea,Estudiantes,42,Deportes
993,Jorge Díaz,1011,Cámara,9,1732.9,1940.35,2023-06-03 10:40:45.235267,Aplicación Móvil,Empresas,35,Gastronomía
844,Miguel Díaz,1024,Ratón,6,953.05,800.21,2023-09-17 10:40:45.235280,Aplicación Móvil,Estudiantes,22,Salud
637,Manuel González,1017,Memoria USB,9,3113.72,652.44,2024-09-18 10:40:45.235283,Teléfono,Hogares,18,Gastronomía
299,Isabella Ramírez,1008,Memoria USB,6,2992.63,75.38,2024-08-20 10:40:45.235285,Aplicación Móvil,Adultos,30,Deportes
774,Luis García,1023,Lavadora,8,3186.76,499.66,2023-05-15 10:40:45.235287,Tienda Física,Adultos,2,Automotriz
783,Diego Reyes,1028,Refrigerador,4,2890.86,1792.83,2024-10-04 10:40:45.235288,Ventas Directas,Estudiantes,11,Automotriz
